index,url,valid,domain,title,description,image,published,archive,content,quote,language,term,topic,feed,country,ipcc,continent
https://www.nzherald.co.nz/nz/heavy-rain-thunderstorms-and-strong-winds-expected-as-summer-officially-begins/BMQGKZN7GVGV7LE35QYWTK2OXE/,https://www.nzherald.co.nz/nz/heavy-rain-thunderstorms-and-strong-winds-expected-as-summer-officially-begins/BMQGKZN7GVGV7LE35QYWTK2OXE/,0,www.nzherald.co.nz,"Heavy rain, thunderstorms and strong winds expected as summer officially begins","Gisborne and Hastings could hit 29C and 31C in a brief, early-summer burst of heat.",https://www.nzherald.co.nz/resizer/v2/4TBB5QGE6RBRDEFA3KGF3JXW6E.png?auth=3798643ece0a97d5e76177c2aabf877564ed41247ac8d47fb917c967786a5931&width=1200&height=675&quality=70&focal=517%2C299&smart=false,2025-12-01T02:30:44Z,,"Gisborne and Hastings are making the most of their sunny start to the summer season, with temperatures expected to top out at 29 and 31C, respectively, today.
On Tuesday a low is expected to develop… [+1349 chars]",,en,heavy rain,Precipitation,random,,,
https://theconversation.com/death-and-devastation-why-a-rare-equatorial-cyclone-and-other-storms-have-hit-southern-asia-so-hard-270939,https://theconversation.com/death-and-devastation-why-a-rare-equatorial-cyclone-and-other-storms-have-hit-southern-asia-so-hard-270939,0,theconversation.com,Death and devastation: why a rare equatorial cyclone and other storms have hit southern Asia so hard,Equatorial cyclones are rare. That’s one reason Cyclone Senyar has done so much damage in Indonesia and Malaysia.,https://images.theconversation.com/files/705464/original/file-20251201-56-qgyd6u.jpg?ixlib=rb-4.1.0&rect=0%2C774%2C5184%2C2592&q=45&auto=format&w=1356&h=668&fit=crop,2025-12-01T03:10:14Z,,"More than 900 people are dead, thousands more missing and millions affected by a band of cyclones and extreme monsoonal weather across southern Asia. Torrential rain has triggered the worst flooding … [+5411 chars]",,en,cyclone,Tropical Cyclone,random,,,
https://www.aljazeera.com/news/2025/12/1/floods-in-indonesia-sri-lanka-thailand-leave-close-to-1000-dead,https://www.aljazeera.com/news/2025/12/1/floods-in-indonesia-sri-lanka-thailand-leave-close-to-1000-dead,0,www.aljazeera.com,"Floods in Indonesia, Sri Lanka, Thailand leave close to 1,000 dead","Torrential rain has left Sri Lanka and parts of Indonesia's Sumatra, southern Thailand and northern Malaysia under water",https://www.aljazeera.com/wp-content/uploads/2025/12/afp_692d17c10665-1764562881.jpg?resize=1920%2C1440,2025-12-01T06:54:50Z,,"Flooding and landslides have killed at least 954 people in Indonesia, Sri Lanka, Thailand, and Malaysia following tropical storms in recent days, with efforts under way to help thousands affected by … [+3724 chars]",,en,Torrential Rain Indonesia,Precipitation,wmo,Indonesia,SEA,Asia
https://cheezburger.com/43332613/polar-puppers-top-15-frost-fur-fidos-built-to-brave-any-blizzard,https://cheezburger.com/43332613/polar-puppers-top-15-frost-fur-fidos-built-to-brave-any-blizzard,0,cheezburger.com,Polar Puppers: Top 15 Frost-Fur Fidos Built to Brave Any Blizzard,"If winter had an official doggo fan club, these snow-smitten snoozers would be the founding members, treasurers, and the ones stealing all the snacks at the yearly winter meeting.
From frost-fur fluffballs to blizzard-busting borkers, these cold-climate cani…",https://i.chzbgr.com/original/43332613/hE9CC8D4C/15-dog-pictures-thumbnail-includes-two-pictures-of-dogs,2025-12-01T08:37:31Z,,"<li></li><li></li><li>Huskies werent just made for snow - they basically signed up for it. Bred by the Chukchi people for long-distance sled pulling, theyve got a dense double coat, furry feet, and a… [+3940 chars]",,en,frost,Snow&Ice,random,,,
https://economictimes.indiatimes.com/news/defence/indian-air-force-evacuates-57-stranded-people-in-sri-lanka-amid-cyclone-ditwah/articleshow/125695619.cms,https://economictimes.indiatimes.com/news/defence/indian-air-force-evacuates-57-stranded-people-in-sri-lanka-amid-cyclone-ditwah/articleshow/125695619.cms,0,economictimes.indiatimes.com,Indian Air Force evacuates 57 stranded people in Sri Lanka amid Cyclone Ditwah,"India's Operation Sagar Bandhu continues to aid Sri Lanka after Cyclone Ditwah. Indian Air Force helicopters rescued 57 people, including children, from Irunguwatta to Matale. Additionally, 2.5 tons of rations were delivered to Keagalle. India has provided si…","https://img.etimg.com/thumb/msid-125695641,width-1200,height-630,imgsize-133032,overlay-etdefence/articleshow.jpg",2025-12-01T13:06:58Z,,"Indian High Commission in Sri Lanka said that the Indian Air Force IFC 1875 helicopter safely evacuated 57 stranded persons on Monday.The IAF also delivered 2.5 tons of rations at Keagalle.
In a pos… [+2752 chars]",,en,cyclone,Tropical Cyclone,random,,,
https://www.blogto.com/city/2025/12/what-three-months-winter-weather-ontario/,https://www.blogto.com/city/2025/12/what-three-months-winter-weather-ontario/,0,www.blogto.com,Here's what the next three months of winter weather will look like in Ontario,"November was a wild month for Ontario weather-wise, with colder-than-expected temperatures and even a few surprise snow showers, and now a new forecast is offering a first look at what the next three months of winter have in store. Environment Canada released…",https://blogto-production2-baselayer-display.blogto.com/articles/20251201-toronto-weather.jpg?w=1200&cmd=resize_then_crop&height=630&quality=70&format=jpeg,2025-12-01T15:49:50Z,,"November was a wild month for Ontario weather-wise, with colder-than-expected temperatures and even a few surprise snow showers, and now a new forecast is offering a first look at what the next three… [+2958 chars]",,en,Snow Canada,Snow&Ice,wmo,Canada,NEN,North-America
https://www.nzherald.co.nz/nz/weather-heavy-rain-thunderstorms-muggy-nights-to-smash-north-island-for-start-of-december/UUXFWUXXTFCODAFVXODFD6KVBQ/,https://www.nzherald.co.nz/nz/weather-heavy-rain-thunderstorms-muggy-nights-to-smash-north-island-for-start-of-december/UUXFWUXXTFCODAFVXODFD6KVBQ/,0,www.nzherald.co.nz,"Weather: Heavy rain, thunderstorms, muggy nights to smash North Island for start of December",'This time we could see quite strong winds as well.',https://www.nzherald.co.nz/resizer/v2/TCSRBA62HVFOVKNX4V5OGJVTFQ.png?auth=c0b6f7a6b11989c4412d608cd0fb987b111ce65b5c5df38a054f3db19fdcf281&width=1200&height=675&quality=70&smart=true,2025-12-01T16:00:00Z,,"Makgabutlane said heavy showers and thunderstorms were forecast to begin early this morning for most of the upper North Island.
During the day on Tuesday and overnight into Wednesday, we expect that… [+2487 chars]",,en,heavy rain,Precipitation,random,,,
https://www.insurancejournal.com/news/west/2025/12/01/849474.htm,https://www.insurancejournal.com/news/west/2025/12/01/849474.htm,0,www.insurancejournal.com,A 6.0-Magnitude Earthquake Hit Anchorage Area on Thanksgiving,"A 6.0-magnitude earthquake rocked the Anchorage metropolitan area Thursday morning, according to the U.S. Geological Survey. The quake struck at about 8:11 a.m. local time at a depth of 69 kilometers (43 miles), according to the USGS. Its epicenter was …",https://www.insurancejournal.com/img/social/opengraph/ij-social-default-1200x630.png,2025-12-01T16:16:01Z,,"A 6.0-magnitude earthquake rocked the Anchorage metropolitan area Thursday morning, according to the U.S. Geological Survey.
The quake struck at about 8:11 a.m. local time at a depth of 69 kilometer… [+945 chars]",,en,earthquake,Earthquake,random,,,
https://www.bbc.co.uk/programmes/w172zssgc4y9gbp,https://www.bbc.co.uk/programmes/w172zssgc4y9gbp,0,www.bbc.co.uk,South East Asian storm deaths near 800,"Sri Lanka, Indonesia, Thailand, Malaysia and the Philippines are grappling with severe flooding, landslides and storm damage after torrential rain and vast cyclones hit the region over the past few days.

Also, the presidential election in Honduras is too-clo…",https://ichef.bbci.co.uk/images/ic/1200x675/p0mktz38.jpg,2025-12-01T16:51:00Z,,"Sri Lanka, Indonesia, Thailand, Malaysia and the Philippines are grappling with severe flooding, landslides and storm damage after torrential rain and vast cyclones hit the region over the past few d… [+346 chars]",,en,Flooding Indonesia,Flood,relief,Indonesia,SEA,Asia
https://www.commondreams.org/news/south-asia-floods-climate,https://www.commondreams.org/news/south-asia-floods-climate,0,www.commondreams.org,"Flooding Kills 1,000+ Across South Asia as Climate Crisis Fuels More Extreme Rain","More than 1,100 people across South Asia have died after torrential rains fueled by warming temperatures caused widespread flooding and landslides in recent days. Following days of unprecedented cyclone conditions, people across Indonesia, Malaysia, and Thail…",https://www.commondreams.org/media-library/image.jpg?id=62260790&width=1200&height=600&coordinates=0%2C416%2C0%2C417,2025-12-01T17:13:21Z,,"More than 1,100 people across South Asia have died after torrential rains fueled by warming temperatures caused widespread flooding and landslides in recent days. 
Following days of unprecedented cy… [+4907 chars]",,en,cyclone,Tropical Cyclone,random,,,
