index,url,valid,domain,title,description,image,published,archive,content,quote,language,term,topic,feed,country,ipcc,continent
https://www.voanews.com/a/extreme-drought-in-southern-africa-leaves-millions-hungry/7551443.html,https://www.voanews.com/a/extreme-drought-in-southern-africa-leaves-millions-hungry/7551443.html,0,www.voanews.com,Extreme drought in southern Africa leaves millions hungry,"MANGWE, Zimbabwe — Delicately and with intense concentration, Zanyiwe Ncube poured her small share of precious golden cooking oil into a plastic bottle at a food aid distribution site deep in rural Zimbabwe.


""I don't want to lose a single drop,"" she said.

…",https://gdb.voanews.com/81187A7A-B767-47CA-B972-8AE1CB794D77.jpg,2024-04-01T02:20:01Z,,"MANGWE, Zimbabwe  Delicately and with intense concentration, Zanyiwe Ncube poured her small share of precious golden cooking oil into a plastic bottle at a food aid distribution site deep in rural Zi… [+5636 chars]",,en,Drought Zimbabwe,Drought,relief,Zimbabwe,ESAF,Africa
https://www.americanthinker.com/articles/2024/04/a_gop_landslide_in_november.html,https://www.americanthinker.com/articles/2024/04/a_gop_landslide_in_november.html,0,www.americanthinker.com,A GOP Landslide in November,"It’s there for the taking. A Republican overwhelming victory across the board, taking back the White House and securing huge majorities in both houses of Congress, is attainable if the election is more about “Biden Democrats” and th...",https://images.americanthinker.com/ew/ewem5ztaq2iw1kt6m3mc_800.jpg,2024-04-01T04:00:00Z,,"It’s there for the taking. A Republican overwhelming victory across the board, taking back the White House and securing huge majorities in both houses of Congress, is attainable if the election is mo… [+4580 chars]",,en,landslide,Landslide,random,,,
https://www.ndtv.com/india-news/assam-rain-4-year-old-dead-2-missing-after-boat-capsizes-in-assams-brahmaputra-river-amid-heavy-rain-5350917,https://www.ndtv.com/india-news/assam-rain-4-year-old-dead-2-missing-after-boat-capsizes-in-assams-brahmaputra-river-amid-heavy-rain-5350917,0,www.ndtv.com,"4-Year-Old Dead, 2 Missing After Boat Capsizes In Assam's Brahmaputra River","A four-year-old child died and two persons were reported missing after a boat capsized in the Brahmaputra river in South Salmara-Mankachar district, amid heavy rain and hailstorm across Assam, a senior official said on Monday.",https://c.ndtvimg.com/2024-04/9nh57kk8_ndrf-generic_625x300_01_April_24.jpeg?ver-20240316.08,2024-04-01T08:34:02Z,,"The boat sank while travelling from Sishumara to Nepurer Alga (Representational)
Guwahati: A four-year-old child died and two persons were reported missing after a boat capsized in the Brahmaputra r… [+3824 chars]",,en,hailstorm,Thunderstorm,random,,,
https://www.kansascity.com/news/weather-news/article287267695.html,https://www.kansascity.com/news/weather-news/article287267695.html,0,www.kansascity.com,Dangerous thunderstorms threaten KC area as severe weather possible over most of Missouri,Strong storms to threaten Kansas City area. Here’s what to expect and timing of the severe weather.,https://media.zenfs.com/en/kansas_city_star_mcclatchy_articles_677/35dcf3c1fd8ee4e700388b5054820093,2024-04-01T12:35:54Z,,"Dangerous storms that are likely to fire up across the middle part of the United States could bring strong to severe storms to the Kansas City area Monday afternoon, according to the National Weather… [+2448 chars]",,en,thunderstorm,Thunderstorm,random,,,
https://www.newsweek.com/map-shows-5-states-get-hit-hardest-incoming-storm-1885542,https://www.newsweek.com/map-shows-5-states-get-hit-hardest-incoming-storm-1885542,0,www.newsweek.com,Map Shows 5 States to Get Hit Hardest With Incoming Storm,The storm will bring heavy snow and gusty winds to the Northeast.,https://d.newsweek.com/en/full/2370845/map-shows-states-hit-hardest-incoming-storm.jpg,2024-04-01T12:39:14Z,,"Five states will likely face the brunt of a late season winter storm that's expected to last several days in the Northeast this week, according to a map from the National Weather Service (NWS) Weathe… [+3210 chars]",,en,storm,Storm,random,,,
https://biztoc.com/x/24e4ed326347d445,https://biztoc.com/x/24e4ed326347d445,0,biztoc.com,Map shows 5 states to get hit hardest with incoming storm,"Five states will likely face the brunt of a late season winter storm that's expected to last several days in the Northeast this week, according to a map from the National Weather Service (NWS) Weather Prediction Center. Heavy snow and gusty winds are on the w…",https://c.biztoc.com/p/24e4ed326347d445/s.webp,2024-04-01T12:52:04Z,,"Five states will likely face the brunt of a late season winter storm that's expected to last several days in the Northeast this week, according to a map from the National Weather Service (NWS) Weathe… [+285 chars]",,en,storm,Storm,random,,,
https://www.insurancejournal.com/news/international/2024/04/01/767368.htm,https://www.insurancejournal.com/news/international/2024/04/01/767368.htm,0,www.insurancejournal.com,"Tropical Cyclone Makes Landfall in Northern Madagascar, Killing 18 People","ANTANANARIVO, Madagascar (AP) — A tropical cyclone that swept across Madagascar has killed 18 people and left four missing after making landfall on the north of the Indian Ocean island nation earlier this week, authorities said on Friday. The storm …",https://www.insurancejournal.com/app/uploads/2024/04/madagascar-with-map-of-african-nations-420204481-bigstock-scaled.jpg,2024-04-01T14:52:02Z,,"ANTANANARIVO, Madagascar (AP) A tropical cyclone that swept across Madagascar has killed 18 people and left four missing after making landfall on the north of the Indian Ocean island nation earlier t… [+1364 chars]",,en,tropical storm,Tropical Cyclone,random,,,
https://www.bostonglobe.com/2024/04/01/metro/boston-weather-storm-maps/,https://www.bostonglobe.com/2024/04/01/metro/boston-weather-storm-maps/,0,www.bostonglobe.com,These maps show what to expect from this April wintry storm,"A burst of cold air will raise the snow threat across parts of New England, while more heavy rain is forecast farther south.",https://bostonglobe-prod.cdn.arcpublishing.com/resizer/sv8pjX8NWnARCNaeFdmNt1tHVFU=/506x0/cloudfront-us-east-1.images.arcpublishing.com/bostonglobe/IXRQ7UQCQRANTICPYWVQCYU65A.gif,2024-04-01T18:02:56Z,,"Dont let todays temperatures fool you although it would be the right day to do so, I guess. All signs point to a disruptive wintry storm system that will bring a mess to New England, especially as te… [+2074 chars]",,en,storm,Storm,random,,,
https://phys.org/news/2024-04-humbling-bit-fully-global.html,https://phys.org/news/2024-04-humbling-bit-fully-global.html,0,phys.org,"'Humbling, and a bit worrying': Researcher claims that models fail to fully explain record global heat","Deadly heat in the Southwest. Hot-tub temperatures in the Atlantic Ocean. Sweltering conditions in Europe, Asia and South America.",https://scx2.b-cdn.net/gfx/news/hires/2023/global-temperature.jpg,2024-04-01T18:23:04Z,https://web.archive.org/web/20240402012209/https://phys.org/news/2024-04-humbling-bit-fully-global.html,"This article has been reviewed according to Science X's 
editorial process
and policies.
Editors have highlighted
the following attributes while ensuring the content's credibility:
fact-checked… [+8916 chars]",,en,record heat,Heat Wave,random,,,
https://www.abc.net.au/news/2024-04-02/heavy-rain-storms-forecast-australia-east-cold-front/103654684,https://www.abc.net.au/news/2024-04-02/heavy-rain-storms-forecast-australia-east-cold-front/103654684,0,www.abc.net.au,Heavy rain and storms tipped for Australia's south-east in wake of ideal Easter weather,"A cold front moving through Victoria, New South Wales and Tasmania is expected to be followed by heavy rain, storms and potentially the first east coast low for 2024.",https://live-production.wcms.abc-cdn.net.au/b32bdcd39d0aab6f0a47aed1ecab2ca1?impolicy=wcms_watermark_news&cropH=608&cropW=1080&xPos=0&yPos=59&width=862&height=485&imformat=generic,2024-04-01T19:25:33Z,,"This week will deliver heavy rain to much of eastern Australia.
A band of widespread rain and thunderstorms is currently sweeping across south-east states ahead of an even more significant weather e… [+6130 chars]",,en,Storm Tasmania South East Coast,Storm,wmo,Australia,CAU,Oceania
