index,url,valid,domain,title,description,image,published,archive,content,quote,language,term,topic,feed,country,ipcc,continent
https://www.ibtimes.com.au/tragic-flooding-nepal-china-border-rescue-efforts-1874830,https://www.ibtimes.com.au/tragic-flooding-nepal-china-border-rescue-efforts-1874830,0,www.ibtimes.com.au,(VIDEO) Nepal-China Flood Death Toll Surpasses 1000 as Officials Warn of Further Glacier Collapse Risk,"Catastrophic flooding along the Nepal-China border has claimed over 1,000 lives, with thousands still missing. Rescue efforts continue amid warnings of further glacier collapses and landslides.",https://d.ibtimes.com.au/en/full/1895958/nepal-china-flood-death-toll-surpasses-1000-officials-warn.jpg,2026-09-01T08:11:24Z,,"The death toll from catastrophic flooding along the Nepal-China border passed 1,000 on Tuesday, authorities said, as China warned of a continued ""major risk"" of further glacier collapses and landslid… [+4864 chars]",,en,Flood China,Flood,wmo,China,EAS,Asia
https://nypost.com/2026/09/01/us-news/tropical-storm-edouard-forms-near-texas-and-louisiana-while-a-storm-moves-toward-hawaii/,https://nypost.com/2026/09/01/us-news/tropical-storm-edouard-forms-near-texas-and-louisiana-while-a-storm-moves-toward-hawaii/,0,nypost.com,Tropical Storm Edouard forms near Texas and Louisiana while a storm moves toward Hawaii,"Tropical Storm Edouard is set to hit Texas on Tuesday, bringing up to 9 inches of rain, as Tropical Storm Lowell moves toward Hawaii.",https://nypost.com/wp-content/uploads/sites/2/2026/09/139159518.jpg?quality=75&strip=all&w=1200,2026-09-01T09:13:03Z,,"Tropical Storm Edouard formed Monday in the Gulf of Mexico and was expected to gain strength before bringing potentially heavy rains and flooding into parts of Texas and Louisiana.
The storm was upg… [+2677 chars]",,en,Tropical Storm Lowell,Tropical Cyclone,eonet,,NPO,Pacific Ocean
https://abcnews.com/US/wireStory/tropical-storm-marie-forms-pacific-ocean-offshore-southwest-136110320,https://abcnews.com/US/wireStory/tropical-storm-marie-forms-pacific-ocean-offshore-southwest-136110320,0,abcnews.com,"Tropical Storm Marie forms in Pacific Ocean well offshore of southwest Mexico, forecasters say","Tropical Storm Marie forms in Pacific Ocean well offshore of southwest Mexico, forecasters say",https://s.abcnews.com/images/US/abc_news_default_2000x2000_update_16x9_992.jpg,2026-09-01T10:59:32Z,,"Tropical Storm Marie forms in Pacific Ocean well offshore of southwest Mexico, forecasters say
September 1, 2026, 6:34 AM
MIAMI -- Tropical Storm Marie forms in Pacific Ocean well offshore of south… [+28 chars]",,en,tropical storm,Tropical Cyclone,random,,,
https://www.kqed.org/news/12097546/el-nino-could-bring-a-wet-wild-winter-how-can-you-and-your-home-be-ready,https://www.kqed.org/news/12097546/el-nino-could-bring-a-wet-wild-winter-how-can-you-and-your-home-be-ready,0,www.kqed.org,"El Niño Could Bring a Wet, Wild Winter. How Can You — and Your Home — Be Ready?","A powerful El Niño could bring flooding, high tides, and fierce storms. Here’s how Bay Area residents can prepare.",https://cdn.kqed.org/wp-content/uploads/sites/10/2026/08/022_KQED_StormSanFrancisco_01102023_qed.jpg,2026-09-01T11:00:00Z,,"Higher seas. Back-to-back storms. Mudslides. Flooded homes and highways. 
The mere mention of El Niño and the headlines youre seeing can be anxiety-provoking. But how real should your worry be? And … [+9078 chars]",,en,storm,Storm,random,,,
https://apnews.com/article/hurricane-karina-storm-edouard-lowell-pacific-gulf-947df7d220e9793e353631f51e40a06c,https://apnews.com/article/hurricane-karina-storm-edouard-lowell-pacific-gulf-947df7d220e9793e353631f51e40a06c,0,apnews.com,"Trop storm could reach hurricane strength as it approaches Texas, Louisiana...","Weather forecasters are warning that Tropical Storm Edouard could reach hurricane strength as it heads toward the Gulf Coast, and it's likely to bring heavy rains and flooding to parts of Texas and Louisiana. The National Hurricane Center says the storm will …",https://dims.apnews.com/dims4/default/4b629cd/2147483647/strip/true/crop/1599x1065+0+217/resize/980x653!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2Faf%2Fa1%2Fc594aab364ae9679b40ded77e514%2F19cad56b65024e0d9f1ae6748d807717,2026-09-01T13:00:15Z,,"MIAMI (AP) Tropical Storm Edouard was expected to strengthen significantly and possibly reach hurricane force Tuesday as it moved toward the Gulf Coast, where heavy rains and flooding were possible i… [+2896 chars]",,en,Tropical Storm Edouard,Tropical Cyclone,eonet,,CNA,North-America
https://www.newser.com/story/395655/tropical-storm-edouard-eyes-hurricane-strength-gulf-coast.html,https://www.newser.com/story/395655/tropical-storm-edouard-eyes-hurricane-strength-gulf-coast.html,0,www.newser.com,"Tropical Storm Edouard Eyes Hurricane Strength, Gulf Coast","Tropical Storm Edouard was expected to strengthen significantly and possibly reach hurricane force Tuesday as it moved toward the Gulf Coast, where heavy rains and flooding were possible in parts of Texas and Louisiana, the National Hurricane Center warned. T…",https://cdn.newser.com/image/1708895-12-20260901084102.jpeg,2026-09-01T13:41:00Z,,"Tropical Storm Edouard was expected to strengthen significantly and possibly reach hurricane force Tuesday as it moved toward the Gulf Coast, where heavy rains and flooding were possible in parts of … [+2509 chars]",,en,hurricane,Tropical Cyclone,random,,,
https://abc13.com/weather/,https://abc13.com/weather/,0,abc13.com,RADAR...,ABC13 is your source for weather alerts and upcoming 10-day forecasts. Stay up to date on severe storms and hurricane tracking for southeast Texas.,https://cdn.abcotvs.net/abcotv/assets/news/ktrk/images/logos/default_800x450.jpg,2026-09-01T16:00:15Z,,"<li>Tropical Storm Warning* LOCATIONS AFFECTED
- Anahuac
- Beach City
- Mont Belvieu
* WIND
- LATEST LOCAL FORECAST: Tropical storm force gusts.
- Peak Wind Forecast: 20-30 mph with gusts to 40… [+12654 chars]",,en,storm,Storm,random,,,
http://theeconomiccollapseblog.com/is-there-a-possibility-that-a-hurricane-could-make-landfall-in-southern-california-next-week/,http://theeconomiccollapseblog.com/is-there-a-possibility-that-a-hurricane-could-make-landfall-in-southern-california-next-week/,0,theeconomiccollapseblog.com,Is There A Possibility That A Hurricane Could Make Landfall In Southern California Next Week?,"I want to be very careful with what I say in this article, because the forecasts that I am going to discuss are not completely certain. Meteorologists are telling us that a tropical disturbance in the Pacific Ocean known as “95E” has now become a named storm …",http://theeconomiccollapseblog.com/wp-content/uploads/2026/09/Snip20260901_127.png,2026-09-01T17:34:27Z,,"I want to be very careful with what I say in this article, because the forecasts that I am going to discuss are not completely certain. Meteorologists are telling us that a tropical disturbance in th… [+8631 chars]",,en,hurricane,Tropical Cyclone,random,,,
https://www.cbc.ca/news/canada/british-columbia/bc-first-fall-storm-9.7328087,https://www.cbc.ca/news/canada/british-columbia/bc-first-fall-storm-9.7328087,0,www.cbc.ca,B.C.'s 1st 'fall storm' could bring 'onslaught' of rain to parts of coast: Environment Canada,"It might still be summer, but Environment Canada is warning that the first ""fall storm"" of the season is closing in on parts of the B.C. coast.","https://i.cbc.ca/ais/1.3305148,1446727751000/full/max/0/default.jpg?im=Crop%2Crect%3D%2879%2C57%2C1153%2C648%29%3BResize%3D620",2026-09-01T20:21:59Z,,"It might still be summer, but Environment Canada is warning that the first ""fall storm"" of the season is closing in on parts of the British Columbia coast. 
Environment Canada has issued a yellow ra… [+1138 chars]",,en,storm,Storm,random,,,
https://nypost.com/2026/09/01/us-news/tropical-storm-edouard-makes-landfall-near-gulf-coast-natural-gas-hub/,https://nypost.com/2026/09/01/us-news/tropical-storm-edouard-makes-landfall-near-gulf-coast-natural-gas-hub/,0,nypost.com,Tropical Storm Edouard makes landfall near Gulf Coast natural gas hub,"Tropical Storm Edouard is barreling towards the key waterways moving natural gas and oil in the Gulf, with the storm approaching hurricane strength as its set to touchdown Tuesday night.",https://nypost.com/wp-content/uploads/sites/2/2026/09/139219382.jpg?quality=75&strip=all&w=1200,2026-09-01T20:57:57Z,,Tropical Storm Edouard battered the Gulf Coast on Texas and Louisiana as it made landfall Tuesday threatening yet another disruption to the supply of natural gas and vital petrochemicals following mo… [+1715 chars],,en,storm,Storm,random,,,
