index,url,valid,domain,title,description,image,published,archive,content,quote,language,term,topic,feed,country,ipcc,continent
https://www.cbc.ca/news/canada/montreal/earthquake-quebec-1.7310796,https://www.cbc.ca/news/canada/montreal/earthquake-quebec-1.7310796,0,www.cbc.ca,"Minor earthquake rattles several parts of Quebec, including Montreal","Earthquakes Canada says the 4.6 magnitude quake, at a depth of 18 kilometres, happened around 5:45 a.m. The epicentre was located about 20 kilometres northwest of Drummondville and 40 kilometres south of Trois-Rivières.",https://i.cbc.ca/1.7310813.1725194485!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/earthquake-quebec.jpg,2024-09-01T13:10:09Z,,"Some residents in several parts of Quebec were jolted awake early Sunday morning by a minor earthquake.
Earthquakes Canada says the 4.6 magnitude quake, at a depth of 18 kilometres, happened around … [+1496 chars]",,en,earthquake,Earthquake,random,,,
https://www.ibtimes.com/one-dead-storms-hit-australias-southeast-3741550,https://www.ibtimes.com/one-dead-storms-hit-australias-southeast-3741550,0,www.ibtimes.com,One Dead As Storms Hit Australia's Southeast,"One woman has died, schools have been shuttered and tens of thousands of people were without power Monday, as wild storms lashed Australia.",https://d.ibtimes.com/en/full/4544947/man-photographs-waves-port-phillip-bay-melbourne-tens-thousands-people-were-left-without.jpg,2024-09-02T03:48:20Z,https://web.archive.org/web/20240902043848/https://www.ibtimes.com/one-dead-storms-hit-australias-southeast-3741550,"One woman has died, schools have been shuttered and tens of thousands of people were without power Monday, as wild storms lashed Australia.
Police said a 63-year-old woman died after a tree fell on … [+2378 chars]",,en,storm Australia,Storm,aidr,Australia,SAU,Oceania
https://japantoday.com/category/world/one-dead-as-storms-hit-australia%27s-southeast,https://japantoday.com/category/world/one-dead-as-storms-hit-australia%27s-southeast,0,japantoday.com,Deadly storms hit Australia's southeast,"One woman has died, schools have been shuttered and tens of thousands of people were without power Monday, as wild storms lashed Australia. Police said a 63-year-old woman died after a tree fell on a cabin in the country's southeast. &quot;Destructive&quot; w…",,2024-09-02T05:45:18Z,https://web.archive.org/web/20240902091415/https://japantoday.com/category/world/one-dead-as-storms-hit-australia%27s-southeast,"One woman has died, schools have been shuttered and tens of thousands of people were without power Monday, as wild storms lashed Australia.
Police said a 63-year-old woman died after a tree fell on … [+2336 chars]",,en,storm Australia,Storm,aidr,Australia,SAU,Oceania
https://www.dw.com/en/australia-storms-leave-1-dead-thousands-without-power/a-70107368,https://www.dw.com/en/australia-storms-leave-1-dead-thousands-without-power/a-70107368,0,www.dw.com,"Australia: Storms leave 1 dead, thousands without power","A 63-year-old woman was killed when a tree fell on a cabin. Meanwhile, at least 121,000 people were still without power on Monday.",https://static.dw.com/image/70107194_6.jpg,2024-09-02T05:57:00Z,https://web.archive.org/web/20240902090835/https://www.dw.com/en/australia-storms-leave-1-dead-thousands-without-power/a-70107368,"Storms hit southern Australia with high winds and heavy rain leaving one person dead and over 120,000 people without power, authorities said on Monday.
According to the emergency services, a 63-year… [+1806 chars]",,en,storm Australia,Storm,aidr,Australia,SAU,Oceania
https://phys.org/news/2024-09-dead-storms-australia-southeast.html,https://phys.org/news/2024-09-dead-storms-australia-southeast.html,0,phys.org,One dead as storms hit Australia's southeast,"One woman has died, schools have been shuttered and tens of thousands of people were without power Monday, as wild storms lashed Australia.",https://scx2.b-cdn.net/gfx/news/2024/a-policeman-walks-past.jpg,2024-09-02T08:30:33Z,https://web.archive.org/web/20240902092507/https://phys.org/news/2024-09-dead-storms-australia-southeast.html,"One woman has died, schools have been shuttered and tens of thousands of people were without power Monday, as wild storms lashed Australia.
Police said a 63-year-old woman died after a tree fell on … [+2789 chars]",,en,storm Australia,Storm,aidr,Australia,SAU,Oceania
https://www.nbcnews.com/science/environment/hail-bigger-climate-change-higher-insurance-costs-rcna168526,https://www.nbcnews.com/science/environment/hail-bigger-climate-change-higher-insurance-costs-rcna168526,0,www.nbcnews.com,Hailstones may get bigger as the climate warms — bringing higher insurance costs,"Research suggests climate change will make hailstones larger. Already, hail has caused higher damage costs in the U.S. this year than hurricanes and floods put together.","https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2024-03/240314-gorilla-hail-mb-0740-fd878b.jpg",2024-09-02T10:00:00Z,,"The sudden, percussive crackle came as Barb Berlin was standing in the garage of her farmhouse near Inman, Nebraska.
I thought it was a gun, she said.
Then came a streak of white. She realized the … [+5937 chars]",,en,hail,Thunderstorm,random,,,
https://www.theweathernetwork.com/ca/news/article/fire-danger-rises-as-september-warmth-surges-into-british-columbia,https://www.theweathernetwork.com/ca/news/article/fire-danger-rises-as-september-warmth-surges-into-british-columbia,0,www.theweathernetwork.com,Thunderstorm and wildfire risk climbs in B.C. as temperatures soar,The surge of heat over southern British Columbia will raise the fire danger in the coming days. We’ll also see a risk for thunderstorms bubbling up over...,https://s.yimg.com/ny/api/res/1.2/ZpJNRYn1SyNw2aE3dd_uUg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/the_weather_network_616/9bb7269fb4d5975d2320232fd26c4f61,2024-09-02T12:35:30Z,https://web.archive.org/web/20240902052652/https://www.theweathernetwork.com/ca/news/article/fire-danger-rises-as-september-warmth-surges-into-british-columbia,"Its no surprise that September is kicking off well above seasonal with such a strong ridge parked over the western half of the country.
Only folks along the B.C. coast will see a brief reprieve from… [+2556 chars]",,en,thunderstorm,Thunderstorm,random,,,
https://phys.org/news/2024-09-trees-windstorms.html,https://phys.org/news/2024-09-trees-windstorms.html,0,phys.org,Worried about your trees after the windstorms? Here are seven signs you might be at risk,"Winter has ended dramatically across Australia's southern states, as fierce winds and storms usher in spring.",https://scx2.b-cdn.net/gfx/news/hires/2024/fallen-tree.jpg,2024-09-02T16:37:03Z,https://web.archive.org/web/20240902173518/https://phys.org/news/2024-09-trees-windstorms.html,"Winter has ended dramatically across Australia's southern states, as fierce winds and storms usher in spring.
Over the weekend, intense winds from a powerful cold front brought down trees, damaged p… [+5884 chars]",,en,storm Australia,Storm,aidr,Australia,SAU,Oceania
https://phys.org/news/2024-09-winter-weird-weather-australia-months.html,https://phys.org/news/2024-09-winter-weird-weather-australia-months.html,0,phys.org,'It's time to give up on normal': What winter's weird weather in Australia means for the warm months ahead,"Heavy winds struck south-east Australia over the weekend as a series of cold fronts moved across the continent. It followed a high fire danger in Sydney and other parts of New South Wales last week, and a fire in south-west Sydney that threatened homes.",https://scx2.b-cdn.net/gfx/news/hires/2023/weather.jpg,2024-09-02T16:38:04Z,,"Heavy winds struck south-east Australia over the weekend as a series of cold fronts moved across the continent. It followed a high fire danger in Sydney and other parts of New South Wales last week, … [+5790 chars]",,en,cold weather New South Wales,Cold Wave,acwe,Australia,EAU,Oceania
https://www.abc.net.au/news/2024-09-03/mike-burgess-asio-boss-gaza-visas-comments-misrepresented/104301400,https://www.abc.net.au/news/2024-09-03/mike-burgess-asio-boss-gaza-visas-comments-misrepresented/104301400,0,www.abc.net.au,'People have chosen to distort what I said': ASIO boss Mike Burgess on Gaza visas,Head of ASIO Mike Burgess says his comments on the vetting process for people fleeing Gaza were misrepresented in the political storm over the issue of visas being offered to people trying to leave the war zone.,https://live-production.wcms.abc-cdn.net.au/7f7bd1062853386c3637a7448240d1b2?impolicy=wcms_watermark_news&cropH=3942&cropW=7008&xPos=0&yPos=365&width=862&height=485&imformat=generic,2024-09-02T20:02:14Z,https://web.archive.org/web/20240902200502/https://www.abc.net.au/news/2024-09-03/mike-burgess-asio-boss-gaza-visas-comments-misrepresented/104301400,"Head of ASIO Mike Burgess says his comments on the vetting process for people fleeing Gaza were misrepresented, as a political storm raged over the issue of visas being offered to people trying to le… [+4190 chars]",,en,storm,Storm,random,,,
https://wattsupwiththat.com/2024/09/02/aussie-green-economy-blame-storm-gathers-momentum/,https://wattsupwiththat.com/2024/09/02/aussie-green-economy-blame-storm-gathers-momentum/,0,wattsupwiththat.com,Aussie Green Economy Blame Storm Gathers Momentum,"Australia's federal treasurer has criticised the Reserve Bank for raising interest rates, instead of taking responsibility for the green inflation he and his fellow incompetents unleashed.",https://i0.wp.com/wattsupwiththat.com/wp-content/uploads/2023/09/Expected-unserved-energy-ESOO-Central-scenario-2023-24-to-2032-33.webp?fit=800%2C400&ssl=1,2024-09-02T21:00:00Z,https://web.archive.org/web/20240902230708/https://wattsupwiththat.com/2024/09/02/aussie-green-economy-blame-storm-gathers-momentum/,"Essay by Eric Worrall
Australia’s federal treasurer has criticised the Reserve Bank for raising interest rates, instead of taking responsibility for the green inflation he and his fellow incompetent… [+2508 chars]",,en,storm Australia,Storm,aidr,Australia,SAU,Oceania
