index,url,valid,domain,title,description,image,published,archive,content,quote,language,term,topic,feed,country,ipcc,continent
https://www.cbc.ca/sports/soccer/soccer-canada-women-halifax-brazil-oct-31-1.7014539,https://www.cbc.ca/sports/soccer/soccer-canada-women-halifax-brazil-oct-31-1.7014539,0,www.cbc.ca,Halifax fans celebrate Sinclair as Canadian women's soccer team blanks Brazil,"A sold-out crowd of 6,421 soccer fans braved close to freezing temperatures Tuesday night to watch Canada edge Brazil 2-0 in women's soccer action at outdoor Halifax stadium the Wanderers Grounds.",https://i.cbc.ca/1.7014733.1698803252!/fileImage/httpImage/image.JPG_gen/derivatives/16x9_620/sinclair-christine-103123.JPG,2023-11-01T01:50:10Z,,"A sold-out crowd of 6,421 soccer fans braved close to freezing temperatures Tuesday night to watch Canada edge Brazil 2-0 in women's soccer action at outdoor Halifax stadium the Wanderers Grounds.
I… [+2020 chars]",,en,Freezing Brazil,Cold Wave,wmo,Brazil,SAM,South-America
https://theconversation.com/queenslands-fires-are-not-easing-at-night-thats-a-bad-sign-for-the-summer-ahead-216732,https://theconversation.com/queenslands-fires-are-not-easing-at-night-thats-a-bad-sign-for-the-summer-ahead-216732,0,theconversation.com,Queensland's fires are not easing at night. That's a bad sign for the summer ahead,"Normally, many bushfires ease overnight, as temperatures fall and moisture in the air rises. But these are not normal times, as Queensland’s early-season fires are showing",https://images.theconversation.com/files/557004/original/file-20231101-19-juf8yr.jpg?ixlib=rb-1.1.0&rect=18%2C901%2C6245%2C3118&q=45&auto=format&w=1356&h=668&fit=crop,2023-11-01T04:25:39Z,,"This week, dozens of fires have burned across Queensland. More homes have burned in the state than during the 2019–2020 Black Summer – 57 so far this year, compared to 49. 

The question many are ask… [+6211 chars]",,en,bushfire,Wildfire,random,,,
https://www.bbc.co.uk/news/business-67281776,https://www.bbc.co.uk/news/business-67281776,0,www.bbc.co.uk,El Nino drought: Panama Canal cuts ship numbers further,The new restrictions will likely further increase the cost of shipping goods around the world.,https://ichef.bbci.co.uk/news/1024/branded_news/3FD2/production/_131583361_capture.jpg,2023-11-01T04:52:00Z,,"The Panama Canal will make more cuts to the number of ships using the waterway due to the worst drought in over 70 years, authorities say.
The Panama Canal Authority (ACP) says it has been forced to… [+1387 chars]",,en,drought,Drought,random,,,
https://japantoday.com/category/world/biggest-chinese-antarctic-fleet-sets-off-to-build-research-station1,https://japantoday.com/category/world/biggest-chinese-antarctic-fleet-sets-off-to-build-research-station1,0,japantoday.com,Biggest Chinese Antarctic fleet sets off to build research station,Two Chinese icebreaker research vessels and a cargo ship set sail on Wednesday for the Antarctic with more than 460 personnel on board to help complete construction of China's fifth station on the world's southernmost continent. China's biggest flotilla of re…,,2023-11-01T06:13:25Z,,Two Chinese icebreaker research vessels and a cargo ship set sail on Wednesday for the Antarctic with more than 460 personnel on board to help complete construction of China's fifth station on the wo… [+1853 chars],,en,Ice China,Snow&Ice,wmo,China,EAS,Asia
https://www.thehindubusinessline.com/info-tech/ai-to-create-47-m-new-jobs-existing-it-workforce-of-46-m-need-to-upgrade-with-ai-skills/article67483475.ece,https://www.thehindubusinessline.com/info-tech/ai-to-create-47-m-new-jobs-existing-it-workforce-of-46-m-need-to-upgrade-with-ai-skills/article67483475.ece,0,www.thehindubusinessline.com,AI to create 4.7 m new jobs; existing IT workforce of 4.6 m need to upgrade with AI skills,"India needs to upskill 1.62 crore workers in AI/automation to bridge skill gap. 4.7 million new jobs in tech space alone by 2027. Manufacturing to witness biggest disruption, followed by agriculture, retail, transport & construction. 75,000 app developers, 70…",https://bl-i.thgim.com/public/todays-paper/tp-others/tp-variety/jimsnt/article67467995.ece/alternates/LANDSCAPE_1200/Non-tech-workfo%2BG0EBUBS7A.4.jpg.jpg,2023-11-01T06:39:46Z,https://web.archive.org/web/20231101073133/https://www.thehindubusinessline.com/info-tech/ai-to-create-47-m-new-jobs-existing-it-workforce-of-46-m-need-to-upgrade-with-ai-skills/article67483475.ece,"As artificial intelligence and Large Language Models (LLMs) engulf sector after sector, the demand for people with AI skills has gone up significantly far more than what we are assuming.
According t… [+2813 chars]",,en,M 4.6,Earthquake,usgs,,SEA,Asia
https://www.bbc.co.uk/news/uk-northern-ireland-67281326,https://www.bbc.co.uk/news/uk-northern-ireland-67281326,0,www.bbc.co.uk,NI weather: Yellow rain warning in place after 'devastating' floods,"A yellow rain warning is in place until 09:00 GMT, but more is to come as Storm Ciarán approaches.",https://ichef.bbci.co.uk/news/1024/branded_news/1730/production/_130663950_gettyimages-1269095198.jpg,2023-11-01T06:43:32Z,,"Road closures are in place in counties Armagh and Down as heavy rain continues to fall across Northern Ireland.
A yellow weather warning for heavy rain is in place until 09:00 GMT on Wednesday morni… [+2631 chars]",,en,Storm,Storm,wmo,Mexico,NCA,North-America
https://www.news24.com/news24/africa/news/zimbabwes-kariba-carbon-credit-project-in-corruption-storm-20231031,https://www.news24.com/news24/africa/news/zimbabwes-kariba-carbon-credit-project-in-corruption-storm-20231031,0,www.news24.com,News24 | Zimbabwe's Kariba carbon credit project in corruption storm,"An exposé by the New Yorker put the spotlight on a mega carbon credits project in Zimbabwe, which was said to be able to prevent the release of tens of millions of tonnes of greenhouse gases.",https://cdn.24.co.za/files/Cms/General/d/2676/7a0df2f5d83e4d4fac6d966929c0133f.jpg,2023-11-01T07:25:12Z,https://web.archive.org/web/20231101075122/https://www.news24.com/news24/africa/news/zimbabwes-kariba-carbon-credit-project-in-corruption-storm-20231031,"<ul><li>The New Yorker exposed alleged corruption in the Kariba carbon project in Zimbabwe.</li><li>The director of Carbon Green Investments, who owns the forests where the project is located, failed… [+5835 chars]",,en,Storm,Storm,wmo,Mexico,NCA,North-America
https://www.marketscreener.com/quote/future/ROUGH-RICE-FUTURE-ZR-CBE--3881394/news/India-s-smaller-rice-crop-paves-way-for-prolonged-export-curbs-45207795/,https://www.marketscreener.com/quote/future/ROUGH-RICE-FUTURE-ZR-CBE--3881394/news/India-s-smaller-rice-crop-paves-way-for-prolonged-export-curbs-45207795/,0,www.marketscreener.com,India's smaller rice crop paves way for prolonged export curbs,"(marketscreener.com) For the first time in
eight years, India's rice output is expected to drop this year,
raising the prospect that Prime Minister Narendra Modi's
government will extend curbs on exports of the grain to keep a
lid on food prices ahead of elec…",https://www.marketscreener.com/images/reuters/2023-11/2023-11-01T092830Z_1_LYNXMPEJA0157_RTROPTP_3_INDIA-RICE.JPG,2023-11-01T09:16:43Z,,"* Rice output may drop 8% due to sharp fall in winter crop
* Export ban poised to remain ahead of election
* Asia, Africa buyers struggle to secure supply
* Government buys rice for subsidised dis… [+5222 chars]",,en,Rain,Precipitation,wmo,Argentina,SES,South-America
https://phys.org/news/2023-11-storms-iguazu-falls-decade-high.html,https://phys.org/news/2023-11-storms-iguazu-falls-decade-high.html,0,phys.org,Storms swell Iguazu falls to near decade-high flow,"Heavy rains have swollen the famed Iguazu waterfalls on the border between Argentina and Brazil to near decade-high water volumes this week, authorities said, as flooding engulfed one of the site's main tourist walkways.",https://scx2.b-cdn.net/gfx/news/2023/a-tourist-walkway-at-i.jpg,2023-11-01T09:22:52Z,https://web.archive.org/web/20231101171044/https://phys.org/news/2023-11-storms-iguazu-falls-decade-high.html,"Heavy rains have swollen the famed Iguazu waterfalls on the border between Argentina and Brazil to near decade-high water volumes this week, authorities said, as flooding engulfed one of the site's m… [+1454 chars]",,en,Storm Argentina,Storm,wmo,Argentina,SES,South-America
https://www.thestar.com.my/news/nation/2023/11/01/malaysia-to-get-dutch-expert-help-in-flood-mitigation-says-anwar,https://www.thestar.com.my/news/nation/2023/11/01/malaysia-to-get-dutch-expert-help-in-flood-mitigation-says-anwar,0,www.thestar.com.my,"Malaysia to get Dutch expert help in flood mitigation, says Anwar","PUTRAJAYA: Malaysia will get expertise from the Netherlands to improve its flood mitigation system in an effort to overcome the problem of annual floods, says Prime Minister Datuk Seri Anwar Ibrahim. Read full story",https://apicms.thestar.com.my/uploads/images/2023/11/01/2366864.jpg,2023-11-01T09:33:00Z,,"PUTRAJAYA: Malaysia will get expertise from the Netherlands to improve its flood mitigation system in an effort to overcome the problem of annual floods, says Prime Minister Datuk Seri Anwar Ibrahim.… [+2290 chars]",,en,Flood UK,Flood,floodlist,UK,,Europe
