index,url,valid,domain,title,description,image,published,archive,content,quote,language,term,topic,feed,country,ipcc,continent
https://www.abc.net.au/news/2026-03-18/cyclone-narelle-wild-weather-qld-nt-wa/106465696,https://www.abc.net.au/news/2026-03-18/cyclone-narelle-wild-weather-qld-nt-wa/106465696,0,www.abc.net.au,"Rare triple-hit cyclone possible to impact Qld, NT and WA",The last Australian triple landfall system was Severe Tropical Cyclone Ingrid more than two decades ago.,https://live-production.wcms.abc-cdn.net.au/bc42d2443ec76721f609cdf769033548?impolicy=wcms_watermark_news&cropH=360&cropW=640&xPos=0&yPos=17&width=862&height=485&imformat=generic,2026-03-17T19:07:06Z,,"For the first time in 21 years, a tropical cyclone could make three separate landfalls on the Australian mainland, carving out a 3,000-kilometre-long path of destructive winds and flooding.
The syst… [+5637 chars]",,en,tropical cyclone Australia,Tropical Cyclone,aidr,Australia,NAU,Oceania
https://www.thehindubusinessline.com/economy/agri-business/el-nino-to-emerge-with-temperatures-rising-and-uneven-rainfall-ahead-apec-climate-centre/article70755652.ece,https://www.thehindubusinessline.com/economy/agri-business/el-nino-to-emerge-with-temperatures-rising-and-uneven-rainfall-ahead-apec-climate-centre/article70755652.ece,0,www.thehindubusinessline.com,El Niño to emerge with temperatures rising and uneven rainfall ahead: APEC Climate Centre,APCC warns of rising temperatures and erratic monsoon patterns in India due to impending El Niño conditions.,https://bl-i.thgim.com/public/incoming/39rlue/article70757444.ece/alternates/LANDSCAPE_1200/iStock-1151355995.jpg,2026-03-18T09:18:34Z,,"The APEC Climate Centre (APCC) has issued an El Nino Watch in its monthly report, indicating a probable warming phase in the coming months. Temperatures are expected to remain above normal across mos… [+4296 chars]",,en,Rain India,Precipitation,wmo,India,SAS,Asia
https://dailyhive.com/canada/canada-australia-travel-advisory-cyclone-narelle,https://dailyhive.com/canada/canada-australia-travel-advisory-cyclone-narelle,0,dailyhive.com,Canada issues new travel advisory for Australia due to safety risks,"Travellers from Canada heading to Australia are being warned of a possible safety risk in the latest travel advisory update.The Government of Canada recently updated its travel advisory for Australia with information on the incoming Tropical Cyclone Narelle.""…",https://blogto-production2-baselayer-display.blogto.com/articles/20260318-australia-travel-advisory.jpg?w=1200&cmd=resize_then_crop&height=630&format=auto,2026-03-19T04:00:00Z,,"Travellers from Canada heading to Australia are being warned of a possible safety risk in the latest travel advisory update.
The Government of Canada recently updated its travel advisory for Austral… [+2032 chars]",,en,cyclone Australia,Tropical Cyclone,aidr,Australia,EAU,Oceania
https://theconversation.com/cyclone-narelle-compact-dangerous-and-unusually-predictable-278767,https://theconversation.com/cyclone-narelle-compact-dangerous-and-unusually-predictable-278767,0,theconversation.com,"Cyclone Narelle: ‘compact’, dangerous and unusually predictable","Cyclone Narelle is expected to cross the Queensland coast on Friday morning. It has followed a predictable westward path, which is highly unusual.",https://images.theconversation.com/files/724878/original/file-20260319-57-7n4y90.gif?ixlib=rb-4.1.0&rect=0%2C35%2C999%2C499&q=45&auto=format&w=1356&h=668&fit=crop,2026-03-19T04:33:14Z,,"Bureau of Meteorology, Himawari-9 satellite, CC BY-SA
Tropical Cyclone Narelle is currently a very dangerous Category 5 storm, sitting off the Far North Queensland Coast some 350 kilometres northeas… [+5827 chars]",,en,cyclone,Tropical Cyclone,random,,,
https://financialpost.com/pmn/business-pmn/rio-shuts-bauxite-mines-as-cyclone-hits-northern-australia,https://financialpost.com/pmn/business-pmn/rio-shuts-bauxite-mines-as-cyclone-hits-northern-australia,0,financialpost.com,Rio Shuts Bauxite Mines as Cyclone Hits Northern Australia,"Tropical cyclone Narelle struck Australia’s northern Queensland coast on Friday, lashing the region with destructive winds and heavy rains that forced Rio Tinto Group to shut two bauxite mines.",,2026-03-20T04:39:26Z,,"(Bloomberg) Tropical cyclone Narelle struck Australias northern Queensland coast on Friday, lashing the region with destructive winds and heavy rains that forced Rio Tinto Group to shut two bauxite m… [+4766 chars]",,en,cyclone Australia,Tropical Cyclone,aidr,Australia,EAU,Oceania
https://economictimes.indiatimes.com/news/international/australia/tropical-cyclone-narelle-threatens-western-australia-after-second-landfall-bringing-185-km/h-winds-flooding-risks-across-northern-australia/articleshow/129727686.cms,https://economictimes.indiatimes.com/news/international/australia/tropical-cyclone-narelle-threatens-western-australia-after-second-landfall-bringing-185-km/h-winds-flooding-risks-across-northern-australia/articleshow/129727686.cms,0,economictimes.indiatimes.com,"Tropical Cyclone Narelle threatens Western Australia after second landfall, bringing 185 km/h winds, flooding risks across Northern Australia","Tropical Cyclone Narelle is set to impact Western Australia after crossing the coast twice. The storm previously hit the Northern Territory with strong winds. Authorities warn of potential redevelopment into a cyclone. Coastal communities face severe weather,…","https://img.etimg.com/thumb/msid-129727684,width-1200,height-630,imgsize-12086,overlay-economictimes/articleshow.jpg",2026-03-22T03:10:15Z,,"After crossing Australias coastline for a second time overnight, Tropical Cyclone Narelle is forecast to threaten a third state, with authorities warning the system could regain cyclone strength as i… [+1835 chars]",,en,tropical cyclone Australia,Tropical Cyclone,aidr,Australia,NAU,Oceania
https://www.abc.net.au/news/2026-03-22/ex-tropical-cyclone-narelle-tracks-across-nt/106477742,https://www.abc.net.au/news/2026-03-22/ex-tropical-cyclone-narelle-tracks-across-nt/106477742,0,www.abc.net.au,NT communities brace for wind and drenching from ex-Cyclone Narelle,The Northern Territory is preparing for strong gusts and drenching rain as ex-Tropical Cyclone Narelle moves further into the Top End.,https://live-production.wcms.abc-cdn.net.au/322cb9f0a9eaf7f00c824aeb6410b19b?impolicy=wcms_watermark_news&cropH=2592&cropW=4608&xPos=0&yPos=240&width=862&height=485&imformat=generic,2026-03-22T03:22:08Z,,"Tropical Cyclone Narelle has been downgraded to a tropical low after crossing the east coast of the Northern Territory overnight, tracking across Katherine towards Western Australia.
The cyclone car… [+4033 chars]",,en,cyclone,Tropical Cyclone,random,,,
https://www.abc.net.au/news/2026-03-23/cyclone-narelle-tourism-operators-back-to-business-cairns/106484038,https://www.abc.net.au/news/2026-03-23/cyclone-narelle-tourism-operators-back-to-business-cairns/106484038,0,www.abc.net.au,"Schools, businesses reopen in far north Qld as ex-Cyclone Narelle moves towards WA",Residents in Far North Queensland are returning to their normal livess ex-Tropical Cyclone Narelle moves across the northern coast of Western Australia.,https://live-production.wcms.abc-cdn.net.au/661223aa6f4a9805fbd4c0848c1dff59?impolicy=wcms_watermark_news&cropH=1080&cropW=1920&xPos=0&yPos=0&width=862&height=485&imformat=generic,2026-03-22T21:54:45Z,,"Communities in Far North Queensland are getting back to business as ex-Tropical Cyclone Narelle heads along the northern coast of Western Australia.
The weather system first made landfall as a sever… [+4767 chars]",,en,tropical cyclone Australia,Tropical Cyclone,aidr,Australia,NAU,Oceania
https://theconversation.com/what-the-coming-el-nino-climate-pattern-means-for-nz-in-a-warming-world-278201,https://theconversation.com/what-the-coming-el-nino-climate-pattern-means-for-nz-in-a-warming-world-278201,0,theconversation.com,What the coming El Niño climate pattern means for NZ in a warming world,Past El Niño events have brought drought and disruption to New Zealand. What might the coming one spell?,https://images.theconversation.com/files/725431/original/file-20260323-57-tmme1h.jpg?ixlib=rb-4.1.0&rect=0%2C865%2C5184%2C2592&q=45&auto=format&w=1356&h=668&fit=crop,2026-03-24T00:05:19Z,,"After the planet’s 11 hottest years on record, scientists are warning the return of an El Niño climate pattern could push global temperatures even higher.

Today, the World Meteorological Organisatio… [+7172 chars]",,en,Drought New Zealand,Drought,edo,New Zealand,SOO,Antarctica
https://science.nasa.gov/earth/earth-observatory/tropical-cyclone-narelle-crosses-australia/,https://science.nasa.gov/earth/earth-observatory/tropical-cyclone-narelle-crosses-australia/,0,science.nasa.gov,Tropical Cyclone Narelle Crosses Australia,The powerful storm lashed the northern edge of the continent with damaging winds and drenching rain as it made landfall multiple times.,https://assets.science.nasa.gov/content/dam/science/esd/eo/images/iotd/2026/tropical-cyclone-narelle-crosses-australia/narellestorm_vir2_20260319_th.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,2026-03-24T04:01:00Z,,"Tropical Cyclone Narelle traced a long path across the northern edge of Australia, bringing damaging winds and rain to areas already saturated with abundant precipitation. The system made separate la… [+3379 chars]",,en,cyclone,Tropical Cyclone,random,,,
